x,y,range,pos_x,pos_y,lat,lon
346,1445,11,10.116336822509766,-5.834249019622803,-22.917153183450687,-43.16684472534102
2868,1349,12,4.571497917175293,-13.310842514038086,-22.91709114676569,-43.16676107582777
480,1087,25,22.27565574645996,-13.95357894897461,-22.917289224163643,-43.16675388477345
443,1124,22,19.858264923095703,-12.16028118133545,-22.917262177947222,-43.16677394852113
1119,1012,34,25.778392791748047,-23.667749404907227,-22.91732841343468,-43.16664520083459
953,1551,9,7.418290138244629,-6.172977924346924,-22.9171229972045,-43.16684093557928
703,1378,12,10.34203815460205,-7.414698600769043,-22.917155708639008,-43.16682704297829
1230,924,61,44.00188064575195,-43.1461181640625,-22.917532301193173,-43.166427273236025
1406,1046,29,20.17449760437012,-21.96656608581543,-22.917265716017056,-43.16666423398875
2731,854,150,57.84800338745117,-150.99725341796875,-22.917687214179765,-43.16522061475254
1032,1469,10,8.153650283813477,-7.110119342803955,-22.91713122455005,-43.166830450667454
2164,1570,9,4.716885089874268,-8.228957176208496,-22.91709277338431,-43.16681793290248
2181,1519,9,5.015496253967285,-8.848713874816895,-22.91709611430134,-43.166810998949714
1131,1051,29,21.56355857849121,-19.9392204284668,-22.9172812570886,-43.16668691630758
